shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
12373,12373,30-01-2023,04-02-2024,FedEx,Delivered
12374,12374,12-08-2024,,USPS,Delivered
12375,12375,14-06-2023,11-05-2024,UPS,Delivered
12376,12376,24-07-2023,10-12-2023,FedEx,Delivered
12377,12377,20-04-2024,17-03-2024,DHL,Delivered
12378,12378,19-05-2023,23-03-2024,USPS,In Transit
12379,12379,05-02-2024,01-03-2024,FedEx,Delivered
12380,12380,15-12-2022,24-02-2024,UPS,In Transit
12381,12381,03-02-2023,,UPS,Returned
12382,12382,27-06-2024,,DHL,In Transit
12383,12383,03-04-2023,10-06-2024,UPS,In Transit
12384,12384,06-11-2023,24-04-2024,DHL,Returned
12385,12385,27-10-2024,11-12-2023,UPS,Returned
12386,12386,07-01-2023,,USPS,Delivered
12387,12387,05-11-2023,25-08-2024,UPS,In Transit
12388,12388,07-08-2024,16-06-2024,DHL,Delivered
12389,12389,18-02-2023,06-03-2024,UPS,In Transit
12390,12390,21-08-2023,20-05-2024,DHL,Delivered
12391,12391,16-09-2024,10-08-2024,USPS,Returned
12392,12392,20-01-2024,,USPS,Delivered
12393,12393,28-02-2024,,FedEx,Returned
12394,12394,05-12-2022,,FedEx,In Transit
12395,12395,06-08-2023,28-11-2023,UPS,Delivered
12396,12396,04-03-2024,,FedEx,Delivered
12397,12397,16-05-2024,06-06-2024,USPS,In Transit
12398,12398,03-03-2024,,USPS,Returned
12399,12399,11-01-2023,01-11-2024,UPS,Delivered
12400,12400,31-08-2024,01-08-2024,FedEx,Delivered
12401,12401,04-09-2024,,FedEx,In Transit
12402,12402,25-07-2024,09-08-2024,USPS,In Transit
12403,12403,16-02-2023,,UPS,Returned
12404,12404,11-01-2023,06-02-2024,USPS,In Transit
12405,12405,14-08-2024,11-01-2024,DHL,Delivered
12406,12406,17-05-2023,12-02-2024,UPS,In Transit
12407,12407,07-09-2024,,FedEx,In Transit
12408,12408,26-07-2023,,USPS,Returned
12409,12409,20-12-2023,20-01-2024,FedEx,Returned
12410,12410,02-06-2023,05-01-2024,DHL,In Transit
12411,12411,19-03-2023,,USPS,Delivered
12412,12412,10-07-2023,24-02-2024,UPS,Returned
12413,12413,02-08-2023,,UPS,In Transit
12414,12414,17-09-2023,,FedEx,Returned
12415,12415,25-08-2023,26-05-2024,DHL,In Transit
12416,12416,04-10-2024,18-11-2024,DHL,In Transit
12417,12417,05-10-2023,12-09-2024,USPS,Delivered
12418,12418,06-04-2024,,DHL,Delivered
12419,12419,31-03-2023,17-09-2024,USPS,In Transit
12420,12420,08-06-2023,13-05-2024,USPS,Delivered
12421,12421,17-04-2023,28-04-2024,DHL,Delivered
12422,12422,18-07-2024,,FedEx,Delivered
12423,12423,03-10-2024,,USPS,Returned
12424,12424,17-02-2023,23-10-2024,FedEx,Delivered
12425,12425,22-04-2024,,FedEx,Delivered
12426,12426,03-05-2024,27-12-2023,UPS,Delivered
12427,12427,26-02-2023,13-11-2024,USPS,Returned
12428,12428,23-12-2022,01-04-2024,FedEx,Returned
12429,12429,11-05-2024,26-02-2024,FedEx,Delivered
12430,12430,11-12-2023,26-05-2024,UPS,In Transit
12431,12431,20-12-2023,27-03-2024,USPS,In Transit
12432,12432,25-04-2024,09-02-2024,UPS,Delivered
12433,12433,31-12-2022,,FedEx,In Transit
12434,12434,01-07-2023,,DHL,Returned
12435,12435,26-03-2023,15-04-2024,DHL,Delivered
12436,12436,31-03-2024,,DHL,Returned
12437,12437,22-02-2023,04-04-2024,UPS,Returned
12438,12438,23-07-2023,,UPS,Returned
12439,12439,05-02-2024,04-06-2024,DHL,In Transit
12440,12440,07-02-2023,09-02-2024,USPS,Returned
12441,12441,08-05-2023,,USPS,In Transit
12442,12442,15-11-2023,01-02-2024,DHL,Returned
12443,12443,30-07-2024,20-01-2024,USPS,In Transit
12444,12444,17-05-2023,24-08-2024,USPS,Delivered
12445,12445,20-05-2024,07-06-2024,USPS,Returned
12446,12446,28-09-2024,,FedEx,Delivered
12447,12447,30-04-2023,10-03-2024,DHL,Returned
12448,12448,04-12-2023,14-09-2024,DHL,In Transit
12449,12449,13-01-2024,15-07-2024,DHL,Returned
12450,12450,21-05-2024,,UPS,Delivered
12451,12451,06-06-2024,27-10-2024,USPS,Delivered
12452,12452,11-02-2023,,FedEx,In Transit
12453,12453,17-11-2024,22-07-2024,USPS,Delivered
12454,12454,31-01-2023,06-11-2024,FedEx,Returned
12455,12455,25-12-2022,26-01-2024,UPS,Delivered
12456,12456,11-10-2024,10-03-2024,USPS,Returned
12457,12457,19-09-2023,12-06-2024,USPS,Returned
12458,12458,26-12-2023,16-10-2024,FedEx,Returned
12459,12459,20-01-2024,10-02-2024,USPS,Returned
12460,12460,17-04-2023,20-01-2024,FedEx,Delivered
12461,12461,17-11-2023,15-01-2024,DHL,In Transit
12462,12462,23-02-2023,30-04-2024,FedEx,Delivered
12463,12463,02-09-2024,02-10-2024,UPS,Delivered
12464,12464,30-04-2024,18-02-2024,DHL,Delivered
12465,12465,11-06-2023,04-06-2024,DHL,In Transit
12466,12466,09-04-2024,07-07-2024,FedEx,Returned
12467,12467,12-06-2024,03-02-2024,USPS,Delivered
12468,12468,27-08-2023,04-03-2024,UPS,Delivered
12469,12469,13-06-2024,03-08-2024,DHL,Delivered
12470,12470,25-06-2024,29-02-2024,DHL,Returned
12471,12471,08-12-2022,,USPS,In Transit
12472,12472,27-12-2023,09-07-2024,DHL,Delivered
12473,12473,27-07-2024,06-08-2024,UPS,Delivered
12474,12474,24-02-2023,,USPS,Returned
12475,12475,28-03-2023,27-08-2024,UPS,Delivered
12476,12476,15-02-2023,14-03-2024,FedEx,Returned
12477,12477,12-09-2023,12-02-2024,FedEx,In Transit
12478,12478,01-02-2023,24-09-2024,UPS,Delivered
12479,12479,29-02-2024,02-06-2024,UPS,Returned
12480,12480,27-12-2023,06-08-2024,USPS,Returned
12481,12481,27-12-2023,,DHL,Returned
12482,12482,17-08-2023,28-05-2024,FedEx,In Transit
12483,12483,06-01-2024,22-09-2024,UPS,Returned
12484,12484,14-10-2024,,USPS,Delivered
12485,12485,08-02-2023,,FedEx,Delivered
12486,12486,21-08-2023,23-07-2024,FedEx,In Transit
12487,12487,03-07-2023,,FedEx,Returned
12488,12488,08-10-2024,,UPS,Returned
12489,12489,08-06-2024,13-04-2024,DHL,In Transit
12490,12490,17-06-2023,,UPS,In Transit
12491,12491,01-05-2024,27-10-2024,DHL,In Transit
12492,12492,01-03-2023,22-08-2024,DHL,In Transit
12493,12493,01-01-2024,10-03-2024,FedEx,Returned
12494,12494,01-09-2024,,FedEx,Returned
12495,12495,16-05-2023,24-01-2024,UPS,In Transit
12496,12496,28-03-2024,04-06-2024,FedEx,In Transit
12497,12497,28-03-2024,,USPS,In Transit
12498,12498,13-04-2024,22-09-2024,UPS,Delivered
12499,12499,17-11-2023,,FedEx,Returned
12500,12500,12-10-2023,11-06-2024,USPS,Returned
12501,12501,01-12-2023,19-08-2024,USPS,Returned
12502,12502,22-08-2023,12-08-2024,FedEx,Returned
12503,12503,21-06-2023,,UPS,Returned
12504,12504,11-10-2023,26-06-2024,FedEx,Delivered
12505,12505,03-10-2023,,FedEx,In Transit
12506,12506,31-05-2024,22-02-2024,FedEx,Returned
12507,12507,07-11-2023,31-10-2024,USPS,Returned
12508,12508,29-03-2024,18-07-2024,UPS,Delivered
12509,12509,08-07-2024,,UPS,In Transit
12510,12510,11-08-2024,14-07-2024,UPS,Delivered
12511,12511,01-01-2024,,UPS,In Transit
12512,12512,05-03-2024,13-06-2024,USPS,In Transit
12513,12513,09-10-2024,09-01-2024,DHL,Returned
12514,12514,14-10-2024,04-09-2024,FedEx,In Transit
12515,12515,19-10-2023,18-07-2024,FedEx,Delivered
12516,12516,25-04-2023,08-12-2023,UPS,Returned
12517,12517,12-05-2023,,DHL,Returned
12518,12518,08-07-2024,17-12-2023,USPS,In Transit
12519,12519,30-03-2023,03-12-2023,UPS,Delivered
12520,12520,22-06-2024,,UPS,Returned
12521,12521,11-10-2024,20-12-2023,FedEx,Returned
12522,12522,16-08-2023,04-10-2024,USPS,Returned
12523,12523,11-12-2023,13-03-2024,DHL,In Transit
12524,12524,27-02-2023,27-12-2023,UPS,Returned
12525,12525,26-05-2024,,UPS,In Transit
12526,12526,20-11-2023,23-07-2024,UPS,Returned
12527,12527,27-09-2023,11-03-2024,UPS,Delivered
12528,12528,14-10-2023,28-10-2024,USPS,Delivered
12529,12529,27-02-2023,,FedEx,Returned
12530,12530,16-07-2024,19-11-2023,USPS,Delivered
12531,12531,17-12-2022,13-09-2024,FedEx,In Transit
12532,12532,04-02-2023,22-04-2024,DHL,Delivered
12533,12533,05-10-2023,21-09-2024,DHL,In Transit
12534,12534,02-11-2024,,DHL,Delivered
12535,12535,09-07-2024,24-11-2023,UPS,Returned
12536,12536,25-11-2023,,UPS,Returned
12537,12537,01-02-2024,15-05-2024,USPS,In Transit
12538,12538,28-10-2024,,FedEx,In Transit
12539,12539,21-05-2023,03-05-2024,FedEx,Delivered
12540,12540,16-08-2023,08-09-2024,DHL,Delivered
12541,12541,19-03-2024,13-03-2024,FedEx,Returned
12542,12542,21-11-2022,12-11-2024,DHL,Delivered
12543,12543,22-06-2024,16-07-2024,USPS,Returned
12544,12544,03-01-2024,12-11-2024,UPS,Delivered
12545,12545,03-04-2023,12-09-2024,DHL,In Transit
12546,12546,12-01-2023,23-11-2023,DHL,In Transit
12547,12547,30-08-2023,,DHL,In Transit
12548,12548,01-02-2023,27-12-2023,FedEx,Returned
12549,12549,08-11-2023,,USPS,Returned
12550,12550,19-12-2023,10-05-2024,DHL,Delivered
12551,12551,23-04-2023,,DHL,Delivered
12552,12552,01-07-2024,24-07-2024,USPS,Delivered
12553,12553,02-06-2024,01-05-2024,UPS,Delivered
12554,12554,09-05-2024,23-02-2024,UPS,Delivered
12555,12555,25-01-2024,,DHL,Returned
12556,12556,26-05-2024,02-01-2024,FedEx,Returned
12557,12557,16-12-2022,03-11-2024,DHL,Returned
12558,12558,25-03-2023,17-11-2024,UPS,In Transit
12559,12559,03-03-2023,,UPS,Delivered
12560,12560,29-03-2024,,FedEx,Returned
12561,12561,14-09-2023,04-05-2024,USPS,Delivered
12562,12562,17-04-2024,23-07-2024,USPS,Delivered
12563,12563,27-06-2023,23-10-2024,DHL,In Transit
12564,12564,15-07-2023,12-11-2024,FedEx,In Transit
12565,12565,19-08-2024,14-08-2024,DHL,In Transit
12566,12566,08-07-2023,18-01-2024,FedEx,Delivered
12567,12567,12-06-2024,12-11-2024,DHL,In Transit
12568,12568,29-03-2023,28-06-2024,DHL,Returned
12569,12569,26-02-2024,20-05-2024,DHL,Returned
12570,12570,20-09-2024,10-04-2024,FedEx,Delivered
12571,12571,13-11-2023,29-02-2024,DHL,Delivered
12572,12572,31-05-2024,28-11-2023,FedEx,Returned
12573,12573,13-04-2024,02-03-2024,DHL,In Transit
12574,12574,04-09-2023,24-04-2024,FedEx,Delivered
12575,12575,23-07-2024,03-11-2024,FedEx,Delivered
12576,12576,29-07-2024,12-04-2024,UPS,In Transit
12577,12577,06-08-2024,,DHL,In Transit
12578,12578,27-06-2024,11-06-2024,UPS,Returned
12579,12579,15-09-2024,,USPS,In Transit
12580,12580,08-11-2023,,FedEx,Delivered
12581,12581,22-03-2023,17-10-2024,DHL,Delivered
12582,12582,31-01-2024,21-06-2024,DHL,Delivered
12583,12583,02-01-2023,06-07-2024,FedEx,In Transit
12584,12584,27-01-2024,04-04-2024,FedEx,Delivered
12585,12585,21-04-2024,,USPS,In Transit
12586,12586,16-10-2023,,DHL,Returned
12587,12587,15-07-2024,26-10-2024,DHL,Returned
12588,12588,04-08-2023,04-10-2024,USPS,Returned
12589,12589,06-12-2023,05-08-2024,UPS,Delivered
12590,12590,22-08-2024,08-01-2024,UPS,Returned
12591,12591,16-06-2024,13-07-2024,DHL,Returned
12592,12592,17-06-2023,,DHL,In Transit
12593,12593,16-05-2023,03-11-2024,USPS,Delivered
12594,12594,24-06-2023,,USPS,In Transit
12595,12595,30-09-2023,07-07-2024,FedEx,Returned
12596,12596,03-05-2024,,USPS,Delivered
12597,12597,19-03-2023,01-08-2024,FedEx,Delivered
12598,12598,16-10-2023,,FedEx,In Transit
12599,12599,21-11-2023,23-01-2024,DHL,Delivered
12600,12600,16-06-2024,13-09-2024,FedEx,Delivered
12601,12601,04-02-2023,28-10-2024,DHL,Delivered
12602,12602,18-04-2023,,USPS,Delivered
12603,12603,19-01-2023,25-08-2024,FedEx,In Transit
12604,12604,19-11-2022,22-10-2024,UPS,Returned
12605,12605,15-04-2023,28-03-2024,USPS,Delivered
12606,12606,04-04-2024,15-03-2024,USPS,Delivered
12607,12607,10-01-2023,06-07-2024,DHL,In Transit
12608,12608,12-10-2024,22-03-2024,USPS,Delivered
12609,12609,21-06-2024,28-09-2024,FedEx,In Transit
12610,12610,06-08-2023,,USPS,Delivered
12611,12611,02-05-2023,,UPS,Delivered
12612,12612,10-05-2024,11-04-2024,USPS,In Transit
12613,12613,16-11-2023,29-02-2024,USPS,Returned
12614,12614,21-10-2023,02-04-2024,UPS,In Transit
12615,12615,25-11-2022,12-05-2024,USPS,Delivered
12616,12616,22-01-2024,,FedEx,Delivered
12617,12617,13-04-2024,16-07-2024,UPS,In Transit
12618,12618,12-03-2023,11-05-2024,FedEx,Returned
12619,12619,30-06-2024,10-06-2024,USPS,In Transit
12620,12620,04-12-2023,,FedEx,Delivered
12621,12621,11-08-2024,13-04-2024,UPS,Delivered
12622,12622,19-08-2024,26-03-2024,UPS,Delivered
12623,12623,17-05-2024,,UPS,In Transit
12624,12624,07-10-2023,04-05-2024,FedEx,In Transit
12625,12625,18-11-2023,,FedEx,In Transit
12626,12626,16-05-2023,,DHL,Returned
12627,12627,28-11-2022,25-04-2024,USPS,In Transit
12628,12628,17-10-2023,27-03-2024,DHL,Returned
12629,12629,21-08-2024,,DHL,Returned
12630,12630,09-06-2024,,USPS,Returned
12631,12631,03-06-2023,,FedEx,In Transit
12632,12632,25-01-2024,13-05-2024,FedEx,Delivered
12633,12633,05-01-2024,21-10-2024,UPS,Returned
12634,12634,26-07-2023,18-11-2024,USPS,In Transit
12635,12635,28-09-2024,,USPS,Delivered
12636,12636,03-06-2024,25-05-2024,FedEx,In Transit
12637,12637,28-05-2023,19-09-2024,USPS,Returned
12638,12638,17-07-2023,07-04-2024,DHL,In Transit
12639,12639,09-07-2023,26-06-2024,UPS,Delivered
12640,12640,14-05-2024,,USPS,Delivered
12641,12641,12-11-2024,21-10-2024,FedEx,In Transit
12642,12642,04-04-2023,03-10-2024,UPS,Returned
12643,12643,30-06-2024,,FedEx,Returned
12644,12644,23-11-2023,20-01-2024,USPS,Delivered
12645,12645,28-03-2023,22-01-2024,USPS,Returned
12646,12646,02-10-2024,26-04-2024,DHL,In Transit
12647,12647,08-01-2023,,DHL,Returned
12648,12648,05-01-2024,08-01-2024,FedEx,Returned
12649,12649,27-01-2024,,UPS,Delivered
12650,12650,18-02-2023,,UPS,Delivered
12651,12651,05-01-2023,08-02-2024,USPS,Delivered
12652,12652,13-04-2024,15-08-2024,UPS,Returned
12653,12653,27-12-2022,03-04-2024,UPS,Returned
12654,12654,18-07-2024,06-10-2024,FedEx,Returned
12655,12655,03-03-2023,16-11-2024,UPS,Returned
12656,12656,11-07-2024,,FedEx,Delivered
12657,12657,29-08-2024,20-08-2024,FedEx,In Transit
12658,12658,05-10-2024,29-12-2023,USPS,In Transit
12659,12659,03-10-2023,27-07-2024,DHL,In Transit
12660,12660,09-03-2023,12-01-2024,UPS,In Transit
12661,12661,19-04-2024,,UPS,Returned
12662,12662,02-02-2023,30-07-2024,USPS,Returned
12663,12663,08-04-2024,12-10-2024,UPS,Returned
12664,12664,05-11-2023,01-05-2024,USPS,Delivered
12665,12665,08-10-2023,26-04-2024,DHL,Returned
12666,12666,25-09-2023,10-10-2024,USPS,In Transit
12667,12667,30-11-2022,,USPS,Delivered
12668,12668,06-04-2024,,FedEx,In Transit
12669,12669,06-10-2023,,USPS,Returned
12670,12670,15-12-2023,,UPS,Delivered
12671,12671,25-07-2024,07-05-2024,USPS,Returned
12672,12672,05-05-2024,,DHL,In Transit
12673,12673,17-01-2024,29-12-2023,UPS,In Transit
12674,12674,25-12-2022,17-07-2024,UPS,Delivered
12675,12675,11-05-2024,28-03-2024,FedEx,Returned
12676,12676,13-06-2023,13-09-2024,USPS,Delivered
12677,12677,31-10-2024,23-11-2023,USPS,Returned
12678,12678,01-05-2023,,UPS,In Transit
12679,12679,13-04-2023,30-07-2024,UPS,In Transit
12680,12680,19-03-2024,,USPS,In Transit
12681,12681,13-10-2023,04-07-2024,UPS,In Transit
12682,12682,04-06-2023,07-11-2024,UPS,In Transit
12683,12683,17-08-2024,19-04-2024,USPS,Returned
12684,12684,14-11-2024,02-04-2024,USPS,Delivered
12685,12685,29-02-2024,18-04-2024,DHL,In Transit
12686,12686,03-08-2024,,USPS,In Transit
12687,12687,02-12-2023,17-01-2024,UPS,In Transit
12688,12688,22-04-2024,17-01-2024,USPS,In Transit
12689,12689,30-04-2023,,UPS,Delivered
12690,12690,15-09-2023,29-05-2024,USPS,Returned
12691,12691,17-12-2023,06-07-2024,USPS,Delivered
12692,12692,04-12-2023,,FedEx,Delivered
12693,12693,28-01-2024,11-02-2024,DHL,Returned
12694,12694,03-11-2024,14-12-2023,UPS,Returned
12695,12695,23-12-2022,25-05-2024,USPS,Delivered
12696,12696,21-04-2024,,DHL,Returned
12697,12697,03-04-2023,09-01-2024,USPS,In Transit
12698,12698,27-11-2022,12-11-2024,DHL,In Transit
12699,12699,18-11-2023,,UPS,Returned
12700,12700,30-01-2024,07-05-2024,FedEx,Returned
12701,12701,05-11-2024,,USPS,In Transit
12702,12702,28-06-2024,10-06-2024,FedEx,In Transit
12703,12703,13-03-2023,,USPS,Delivered
12704,12704,28-07-2023,19-05-2024,USPS,Returned
12705,12705,20-07-2024,18-12-2023,FedEx,Delivered
12706,12706,19-01-2024,,DHL,Delivered
12707,12707,17-07-2024,,FedEx,Returned
12708,12708,26-03-2024,02-09-2024,USPS,In Transit
12709,12709,15-04-2024,08-09-2024,FedEx,Returned
12710,12710,26-08-2024,08-01-2024,USPS,Delivered
12711,12711,18-03-2024,21-05-2024,DHL,In Transit
12712,12712,13-04-2024,,DHL,Returned
12713,12713,03-11-2023,13-03-2024,FedEx,Delivered
12714,12714,13-09-2023,,USPS,Delivered
12715,12715,14-10-2023,24-06-2024,FedEx,In Transit
12716,12716,10-06-2024,,DHL,Returned
12717,12717,18-11-2024,,DHL,In Transit
12718,12718,29-10-2024,08-06-2024,FedEx,Delivered
12719,12719,04-05-2024,15-04-2024,DHL,Returned
12720,12720,04-03-2023,16-11-2024,FedEx,In Transit
12721,12721,29-02-2024,24-11-2023,DHL,In Transit
12722,12722,14-10-2023,07-11-2024,DHL,Delivered
12723,12723,21-06-2023,26-06-2024,DHL,Returned
12724,12724,29-01-2023,08-09-2024,DHL,Delivered
12725,12725,17-03-2024,,FedEx,Returned
12726,12726,29-01-2023,30-07-2024,DHL,In Transit
12727,12727,06-12-2022,21-02-2024,DHL,Returned
12728,12728,17-05-2024,28-04-2024,DHL,Delivered
12729,12729,24-12-2022,18-01-2024,USPS,In Transit
12730,12730,29-10-2023,30-10-2024,USPS,Delivered
12731,12731,22-11-2022,22-07-2024,FedEx,Returned
12732,12732,31-05-2023,04-11-2024,USPS,In Transit
12733,12733,28-05-2023,21-06-2024,FedEx,In Transit
12734,12734,08-12-2023,,DHL,Returned
12735,12735,15-06-2023,15-03-2024,USPS,In Transit
12736,12736,27-12-2022,03-11-2024,DHL,Returned
12737,12737,25-12-2022,20-01-2024,DHL,In Transit
12738,12738,21-11-2023,,DHL,Returned
12739,12739,06-12-2023,,UPS,In Transit
12740,12740,21-02-2023,08-08-2024,FedEx,In Transit
12741,12741,21-12-2023,18-07-2024,DHL,Returned
12742,12742,23-12-2023,01-11-2024,DHL,Delivered
12743,12743,10-05-2024,04-01-2024,FedEx,In Transit
12744,12744,09-03-2023,27-10-2024,DHL,In Transit
12745,12745,22-04-2023,05-05-2024,UPS,Returned
12746,12746,10-10-2023,,FedEx,In Transit
12747,12747,24-08-2023,,DHL,In Transit
12748,12748,13-08-2023,06-07-2024,USPS,Returned
12749,12749,29-02-2024,15-11-2024,DHL,Delivered
12750,12750,02-02-2024,12-04-2024,UPS,Delivered
12751,12751,15-05-2023,28-02-2024,USPS,In Transit
12752,12752,11-09-2024,26-05-2024,FedEx,In Transit
12753,12753,01-03-2023,,USPS,Returned
12754,12754,27-08-2023,01-09-2024,UPS,Delivered
12755,12755,21-10-2023,07-07-2024,USPS,In Transit
12756,12756,29-01-2023,24-02-2024,DHL,In Transit
12757,12757,01-10-2023,,FedEx,Delivered
12758,12758,18-08-2023,18-03-2024,DHL,Returned
12759,12759,04-06-2024,24-02-2024,USPS,Delivered
12760,12760,06-08-2023,12-03-2024,USPS,In Transit
12761,12761,18-10-2024,09-11-2024,FedEx,In Transit
12762,12762,28-08-2024,10-02-2024,USPS,In Transit
12763,12763,08-11-2023,,UPS,In Transit
12764,12764,29-10-2023,,DHL,Returned
12765,12765,27-09-2024,18-01-2024,DHL,In Transit
12766,12766,23-05-2023,,USPS,Delivered
12767,12767,15-11-2023,29-03-2024,USPS,In Transit
12768,12768,31-08-2024,,USPS,Returned
12769,12769,06-12-2022,13-06-2024,FedEx,Returned
12770,12770,24-12-2023,,DHL,Returned
12771,12771,27-09-2023,12-11-2024,UPS,Returned
12772,12772,25-05-2023,09-07-2024,DHL,In Transit
12773,12773,12-08-2023,,USPS,Delivered
12774,12774,03-08-2024,17-07-2024,UPS,Returned
12775,12775,19-08-2024,,USPS,Delivered
12776,12776,24-02-2023,29-12-2023,FedEx,Returned
12777,12777,01-01-2024,02-01-2024,UPS,Delivered
12778,12778,16-07-2024,13-04-2024,USPS,Returned
12779,12779,23-12-2023,17-10-2024,FedEx,In Transit
12780,12780,28-08-2023,01-09-2024,FedEx,Delivered
12781,12781,03-11-2024,22-07-2024,UPS,In Transit
12782,12782,09-07-2024,13-11-2024,DHL,Returned
12783,12783,03-07-2024,28-05-2024,DHL,In Transit
12784,12784,10-04-2023,17-06-2024,FedEx,In Transit
12785,12785,15-02-2023,,USPS,Delivered
12786,12786,17-08-2024,25-08-2024,USPS,Delivered
12787,12787,05-05-2024,19-08-2024,FedEx,Returned
12788,12788,02-03-2023,,DHL,Returned
12789,12789,08-02-2023,,DHL,Delivered
12790,12790,28-12-2023,23-07-2024,UPS,Returned
12791,12791,22-05-2024,,FedEx,In Transit
12792,12792,23-06-2024,,DHL,Returned
12793,12793,13-08-2023,,DHL,Delivered
12794,12794,30-10-2024,,UPS,Delivered
12795,12795,16-04-2024,05-03-2024,UPS,Delivered
12796,12796,19-05-2024,,USPS,In Transit
12797,12797,10-10-2023,24-05-2024,USPS,Returned
12798,12798,21-01-2023,01-05-2024,FedEx,Returned
12799,12799,09-07-2024,09-03-2024,FedEx,Returned
12800,12800,12-06-2023,13-04-2024,FedEx,Returned
12801,12801,24-12-2022,31-08-2024,USPS,Returned
12802,12802,04-12-2022,,USPS,Returned
12803,12803,20-07-2023,07-06-2024,FedEx,Delivered
12804,12804,12-03-2024,29-05-2024,FedEx,Delivered
12805,12805,28-01-2024,14-07-2024,UPS,Returned
12806,12806,03-01-2024,28-02-2024,UPS,Delivered
12807,12807,05-05-2024,18-11-2024,FedEx,Returned
12808,12808,13-02-2024,,DHL,Delivered
12809,12809,31-08-2024,03-11-2024,DHL,In Transit
12810,12810,02-04-2023,07-11-2024,DHL,In Transit
12811,12811,27-04-2024,13-10-2024,DHL,Returned
12812,12812,11-04-2023,02-06-2024,USPS,Returned
12813,12813,18-12-2022,13-04-2024,FedEx,Delivered
12814,12814,11-02-2023,26-09-2024,USPS,Returned
12815,12815,20-08-2024,19-07-2024,DHL,Returned
12816,12816,17-01-2024,30-09-2024,UPS,In Transit
12817,12817,24-02-2024,20-06-2024,UPS,Returned
12818,12818,30-05-2023,08-07-2024,UPS,Delivered
12819,12819,23-05-2023,09-09-2024,UPS,Returned
